open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1510963200000,331.2,349.9,326.01,346.66,14361.4973,1511049599999,4780354.335408,10690,0,0,0
1511049600000,346.66,373.56,343.07,354.15,19397.74898,1511135999999,6895884.0624029,10509,0,0,0
1511136000000,355.15,372.5,353.9,367.42,18277.0194,1511222399999,6600961.958264,11553,0,0,0
1511222400000,367.42,375.5,350.02,362.12,26237.64398,1511308799999,9556690.2312402,14762,0,0,0
1511308800000,362.12,384.84,359.0,380.65,18121.58484,1511395199999,6654403.0898495,10386,0,0,0
1511395200000,380.63,425.0,370.02,405.0,25409.00111,1511481599999,10084943.0895568,12731,0,0,0
1511481600000,405.03,475.0,392.8,469.0,30398.35831,1511567999999,13089282.2114721,15706,0,0,0
1511568000000,467.57,484.47,450.0,461.82,21428.63117,1511654399999,9958206.2564553,13282,0,0,0
1511654400000,461.0,465.0,436.14,462.84,21691.11759,1511740799999,9854650.9432016,13955,0,0,0
1511740800000,462.84,486.94,453.0,472.31,23761.11416,1511827199999,11199192.4016095,15797,0,0,0
1511827200000,472.32,477.5,453.5,466.17,23967.24816,1511913599999,11224970.9334287,12944,0,0,0
1511913600000,466.17,515.0,385.0,421.7,51313.49571,1511999999999,23657537.251193,23835,0,0,0
1512000000000,421.92,460.0,387.01,427.43,45184.22265,1512086399999,19125706.0007665,22805,0,0,0
1512086400000,428.05,465.97,413.74,457.51,33072.21995,1512172799999,14471054.869735,19944,0,0,0
1512172800000,457.53,471.91,445.0,457.63,25796.14,1512259199999,11883272.7996642,18388,0,0,0
1512259200000,457.31,485.9,440.11,460.3,24490.05997,1512345599999,11436416.9241977,21404,0,0,0
1512345600000,460.3,470.98,445.0,466.67,23182.65949,1512431999999,10662508.8497644,20049,0,0,0
1512432000000,466.66,468.67,445.21,452.26,25387.11695,1512518399999,11663673.2864895,19373,0,0,0
1512518400000,452.26,455.1,400.0,411.01,38638.76036,1512604799999,16767914.2566097,24522,0,0,0
1512604800000,413.5,427.61,375.01,406.33,41343.73269,1512691199999,16842079.0919012,30163,0,0,0
1512691200000,406.52,456.78,390.0,442.56,41064.60305,1512777599999,17430991.9590521,42348,0,0,0
1512777600000,442.56,488.0,426.4,460.0,41918.34044,1512863999999,19341744.4130386,35517,0,0,0
1512864000000,460.0,460.05,403.2,427.35,34919.25938,1512950399999,15125760.6157025,32416,0,0,0
1512950400000,427.35,512.0,427.35,508.7,29763.16644,1513036799999,13776239.5826501,28773,0,0,0
1513036800000,508.44,639.27,494.89,620.0,59387.02259,1513123199999,33241867.0335295,66420,0,0,0
1513123200000,622.0,705.69,539.93,683.99,57694.18773,1513209599999,36344921.4647994,55759,0,0,0
1513209600000,683.98,747.6,630.5,679.76,60919.26902,1513295999999,41882857.095261,51279,0,0,0
1513296000000,679.76,689.0,594.6,674.95,39778.16165,1513382399999,25891535.6969439,38469,0,0,0
1513382400000,673.75,712.0,669.22,682.81,26866.0533,1513468799999,18466770.7325109,25236,0,0,0
1513468800000,681.8,728.0,680.33,707.64,31398.4476,1513555199999,22242667.2153362,36094,0,0,0
1513555200000,707.62,798.88,638.0,784.0,45673.70777,1513641599999,32799947.5744694,40460,0,0,0
1513641600000,784.0,864.9,729.01,798.0,69423.62125,1513727999999,55123972.0160901,57020,0,0,0
1513728000000,798.0,828.0,661.0,790.21,72526.28416,1513814399999,55604509.7531012,58344,0,0,0
1513814400000,794.62,845.99,705.98,782.41,78222.53998,1513900799999,62052521.6509025,57627,0,0,0
1513900800000,784.0,796.0,504.99,635.97,154630.49482,1513987199999,98661808.4822484,113138,0,0,0
